     lat_deg     lon_deg    depth_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     34.7517     97.6342      9.7446      1.9920      1.8887      0.2831     -0.3374      0.4404    100.9598     69.4445     50.0000     -0.6875     -1.0277     -0.0362
     34.7459     97.6324     11.5124      1.9922      1.8887      0.1413     -0.1684      0.2198    100.9600     69.3394     50.0000     -1.0461      0.4416     -0.0352
     34.7401     97.6307     13.2790      1.9923      1.8887      0.0263     -0.0314      0.0410    100.9602     69.2344     50.0000     -1.3279      1.3150     -0.0346
     34.7342     97.6289     15.0444      1.9924      1.8887      0.0020     -0.0024      0.0031    100.9605     69.1295     50.0000     -0.8541      0.8512     -0.0332
     34.7283     97.6272     16.8086      1.9926      1.8887      0.0018     -0.0021      0.0028    100.9607     69.0247     50.0000     -0.5288      0.4749     -0.0304
     34.7224     97.6254     18.5715      1.9927      1.8887      0.0006      0.0007      0.0009    100.9609     68.9200    -50.0000     -0.4077      0.3801     -0.0271
     34.7164     97.6236     20.3331      1.9929      1.8887      0.0002     -0.0003      0.0004    100.9611     68.8153     50.0000     -0.3183      0.2702     -0.0239
     34.7104     97.6218     22.0936      1.9930      1.8887      0.0002     -0.0002      0.0003    100.9614     68.7107     50.0000     -0.2603      0.2124     -0.0210
     34.7044     97.6200     23.8527      1.9931      1.8887      0.0000     -0.0000      0.0000    100.9616     68.6061     50.0000     -0.2260      0.1704     -0.0185
     34.6984     97.6182     25.6106      1.9933      1.8887      0.0003      0.0003      0.0004    100.9618     68.5017    -50.0000     -0.1868      0.1492     -0.0162
     34.6923     97.6164     27.3673      1.9934      1.8887      0.0002     -0.0002      0.0003    100.9621     68.3973     50.0000     -0.1615      0.1088     -0.0143
     34.6862     97.6145     29.1226      1.9936      1.8887      0.0038      0.0046      0.0060    100.9623     68.2930    -50.0000     -0.0804      0.1824     -0.0126
     34.7769     97.6642      0.8874      1.9915      1.8887      0.1199      0.1429      0.1866    100.9583     69.9708    -50.0000     -1.6172      0.4400     -0.6776
     34.7713     97.6625      2.6611      1.9916      1.8887      0.2908      0.2058      0.3562    100.9585     69.8654    -35.2853     -1.0800      2.6062     -0.2094
     34.7656     97.6608      4.4338      1.9917      1.8887      0.6017      0.0480      0.6036    100.9587     69.7600     -4.5565      0.9719      1.7444     -0.1056
     34.7598     97.6590      6.2053      1.9918      1.8887      0.7263     -0.2136      0.7571    100.9589     69.6548     16.3915      1.5937     -0.2033     -0.0852
     34.7541     97.6573      7.9755      1.9920      1.8887      0.5871     -0.4001      0.7105    100.9591     69.5496     34.2755      0.4511     -1.6188     -0.0758
     34.7483     97.6556      9.7446      1.9921      1.8887      0.3412     -0.3929      0.5204    100.9594     69.4445     49.0265     -1.0418     -1.5037     -0.0653
     34.7425     97.6538     11.5124      1.9923      1.8887      0.1747     -0.2082      0.2718    100.9596     69.3394     50.0000     -1.1730      0.2923     -0.0550
     34.7367     97.6521     13.2790      1.9924      1.8887      0.0400     -0.0477      0.0622    100.9598     69.2344     50.0000     -1.4610      1.3710     -0.0472
     34.7308     97.6503     15.0444      1.9925      1.8887      0.0001      0.0001      0.0001    100.9600     69.1295    -50.0000     -1.0598      1.0629     -0.0414
     34.7249     97.6486     16.8086      1.9927      1.8887      0.0002      0.0003      0.0003    100.9602     69.0247    -50.0000     -0.6383      0.5892     -0.0361
     34.7190     97.6468     18.5715      1.9928      1.8887      0.0018     -0.0021      0.0028    100.9605     68.9200     50.0000     -0.4286      0.3663     -0.0313
     34.7130     97.6450     20.3331      1.9929      1.8887      0.0006     -0.0007      0.0009    100.9607     68.8153     50.0000     -0.3436      0.2961     -0.0271
     34.7070     97.6432     22.0936      1.9931      1.8887      0.0006     -0.0007      0.0010    100.9609     68.7107     50.0000     -0.2739      0.2160     -0.0236
     34.7010     97.6414     23.8527      1.9932      1.8887      0.0034      0.0041      0.0053    100.9612     68.6061    -50.0000     -0.1788      0.2505     -0.0205
     34.6950     97.6396     25.6106      1.9934      1.8887      0.0036      0.0043      0.0056    100.9614     68.5017    -50.0000     -0.1404      0.2216     -0.0180
     34.6889     97.6378     27.3673      1.9935      1.8887      0.0003     -0.0003      0.0004    100.9616     68.3973     50.0000     -0.1674      0.1163     -0.0157
     34.6828     97.6359     29.1226      1.9936      1.8887      0.0003      0.0003      0.0004    100.9619     68.2930    -50.0000     -0.1479      0.1169     -0.0138
     34.7737     97.6845      0.8874      1.7924      1.8887      0.0673      0.0803      0.1048    100.9585     69.9708    -50.0000     -3.2593      0.2007     -0.4708
     34.7680     97.6828      2.6611      1.7925      1.8887      0.4270      0.1121      0.4414    100.9587     69.8654    -14.7056     -0.7095      1.5777     -0.2596
     34.7623     97.6811      4.4338      1.7926      1.8887      0.8834     -0.0378      0.8842    100.9589     69.7600      2.4493      2.5310      1.0001     -0.2036
     34.7566     97.6794      6.2053      1.7927      1.8887      1.0489     -0.2997      1.0909    100.9591     69.6548     15.9454      3.4127     -0.7310     -0.1895
     34.7509     97.6777      7.9755      1.7929      1.8887      0.8442     -0.4992      0.9807    100.9593     69.5496     30.5972      1.7443     -2.1618     -0.1648
     34.7451     97.6759      9.7446      1.7930      1.8887      0.4854     -0.4946      0.6930    100.9596     69.4445     45.5413     -0.5638     -2.0518     -0.1287
     34.7393     97.6742     11.5124      1.7931      1.8887      0.2380     -0.2837      0.3703    100.9598     69.3394     50.0000     -1.1848     -0.0515     -0.0944
     34.7334     97.6724     13.2790      1.7932      1.8887      0.0650     -0.0775      0.1011    100.9600     69.2344     50.0000     -1.5521      1.4273     -0.0694
